Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Customer Name
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Furniture,Tables,620.6145,3,0.45,-248.2458,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Office Supplies,Binders,5.328,2,0.7,-3.552,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Furniture,Furnishings,258.072,3,0.2,0.0,unknown
Standard Class,Home Office,United States,Tampa,Florida,33614.0,South,Technology,Accessories,617.976,3,0.2,-7.7247,unknown
Standard Class,Corporate,United States,Santa Clara,California,95051.0,West,Office Supplies,Paper,10.56,2,0.0,4.752,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Paper,25.92,5,0.2,9.396,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,31.984,2,0.2,11.1944,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Tables,177.225,5,0.5,-120.513,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,unknown
Second Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Art,7.408,2,0.2,1.2038,unknown
Second Class,Home Office,United States,Lakeville,Minnesota,55044.0,Central,Furniture,Chairs,2001.86,7,0.0,580.5394,unknown
Second Class,Home Office,United States,Lakeville,Minnesota,55044.0,Central,Office Supplies,Storage,166.72,2,0.0,41.68,unknown
Second Class,Home Office,United States,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,47.88,6,0.0,23.94,unknown
Second Class,Home Office,United States,Lakeville,Minnesota,55044.0,Central,Office Supplies,Appliances,1503.25,5,0.0,496.0725,unknown
Second Class,Home Office,United States,Lakeville,Minnesota,55044.0,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,unknown
Second Class,Consumer,United States,San Francisco,California,94109.0,West,Furniture,Chairs,321.568,2,0.2,28.1372,unknown
Standard Class,Consumer,United States,San Diego,California,92037.0,West,Office Supplies,Paper,7.61,1,0.0,3.5767,unknown
Standard Class,Consumer,United States,San Diego,California,92037.0,West,Technology,Accessories,3347.37,13,0.0,636.0003,unknown
First Class,Consumer,United States,New York City,New York,10024.0,East,Office Supplies,Storage,80.58,6,0.0,22.5624,unknown
First Class,Consumer,United States,New York City,New York,10024.0,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,unknown
Standard Class,Corporate,United States,Chicago,Illinois,60623.0,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,unknown
Standard Class,Corporate,United States,Chicago,Illinois,60623.0,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,unknown
Standard Class,Corporate,United States,Chicago,Illinois,60623.0,Central,Office Supplies,Storage,53.92,5,0.2,4.044,unknown
Standard Class,Corporate,United States,Chicago,Illinois,60623.0,Central,Technology,Phones,647.904,6,0.2,56.6916,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Technology,Accessories,20.37,3,0.0,6.9258,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Storage,221.55,3,0.0,6.6465,unknown
Second Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Binders,17.52,5,0.2,6.132,unknown
Standard Class,Corporate,United States,Pasadena,Texas,77506.0,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,unknown
Second Class,Corporate,United States,Houston,Texas,77036.0,Central,Technology,Machines,3059.982,3,0.4,-509.997,unknown
Second Class,Corporate,United States,Houston,Texas,77036.0,Central,Technology,Machines,2519.958,7,0.4,-251.9958,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Technology,Phones,328.224,4,0.2,28.7196,unknown
Standard Class,Consumer,United States,Brentwood,California,94513.0,West,Technology,Accessories,79.9,2,0.0,35.156,unknown
Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514.0,South,Office Supplies,Art,14.016,3,0.2,4.7304,unknown
Standard Class,Consumer,United States,Morristown,New Jersey,7960.0,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024,unknown
Standard Class,Corporate,United States,Cincinnati,Ohio,45231.0,East,Office Supplies,Storage,37.208,1,0.2,-7.4416,unknown
Standard Class,Corporate,United States,Cincinnati,Ohio,45231.0,East,Office Supplies,Envelopes,57.576,3,0.2,21.591,unknown
Second Class,Corporate,United States,San Francisco,California,94110.0,West,Office Supplies,Storage,725.84,4,0.0,210.4936,unknown
First Class,Consumer,United States,San Francisco,California,94109.0,West,Technology,Accessories,209.93,7,0.0,92.3692,unknown
First Class,Consumer,United States,San Francisco,California,94109.0,West,Furniture,Furnishings,5.28,3,0.0,2.3232,unknown
First Class,Consumer,United States,San Francisco,California,94109.0,West,Office Supplies,Binders,10.92,3,0.2,4.095,unknown
First Class,Corporate,United States,Inglewood,California,90301.0,West,Office Supplies,Paper,8.82,2,0.0,4.0572,unknown
First Class,Corporate,United States,Inglewood,California,90301.0,West,Office Supplies,Art,5.98,1,0.0,1.5548,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,11.648,2,0.2,4.0768,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Paper,18.176,4,0.2,5.9072,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Storage,59.712,6,0.2,5.9712,unknown
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Labels,24.84,3,0.2,8.694,unknown
Second Class,Consumer,United States,Houston,Texas,77070.0,Central,Office Supplies,Binders,2.08,5,0.8,-3.432,unknown
Second Class,Consumer,United States,Houston,Texas,77070.0,Central,Technology,Phones,1114.4,7,0.2,376.11,unknown
Standard Class,Consumer,United States,Los Angeles,California,90004.0,West,Furniture,Tables,1038.84,5,0.2,51.942,unknown
Standard Class,Consumer,United States,Portland,Oregon,97206.0,West,Office Supplies,Paper,141.76,5,0.2,47.844,unknown
Standard Class,Consumer,United States,Portland,Oregon,97206.0,West,Technology,Accessories,239.8,5,0.2,47.96,unknown
Standard Class,Consumer,United States,Portland,Oregon,97206.0,West,Office Supplies,Paper,31.104,6,0.2,10.8864,unknown
Second Class,Corporate,United States,Tamarac,Florida,33319.0,South,Office Supplies,Binders,254.058,7,0.7,-169.372,unknown
Second Class,Corporate,United States,Tamarac,Florida,33319.0,South,Office Supplies,Appliances,194.528,2,0.2,24.316,unknown
Second Class,Corporate,United States,Tamarac,Florida,33319.0,South,Office Supplies,Supplies,961.48,5,0.2,-204.3145,unknown
Second Class,Home Office,United States,Columbus,Ohio,43229.0,East,Office Supplies,Fasteners,19.096,7,0.2,6.6836,unknown
Second Class,Home Office,United States,Columbus,Ohio,43229.0,East,Office Supplies,Labels,18.496,8,0.2,6.2424,unknown
Second Class,Home Office,United States,Columbus,Ohio,43229.0,East,Technology,Accessories,255.984,2,0.2,54.3966,unknown
Second Class,Home Office,United States,Columbus,Ohio,43229.0,East,Furniture,Bookcases,86.97,3,0.5,-48.7032,unknown
First Class,Corporate,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,300.416,8,0.2,78.8592,unknown
First Class,Corporate,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Chairs,230.352,3,0.2,20.1558,unknown
First Class,Corporate,United States,Colorado Springs,Colorado,80906.0,West,Furniture,Furnishings,218.352,3,0.2,-24.5646,unknown
First Class,Corporate,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Binders,78.6,5,0.7,-62.88,unknown
First Class,Corporate,United States,Colorado Springs,Colorado,80906.0,West,Office Supplies,Fasteners,27.552,3,0.2,9.2988,unknown
Standard Class,Corporate,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Paper,32.4,5,0.0,15.552,unknown
Standard Class,Corporate,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Storage,1082.48,8,0.0,10.8248,unknown
Standard Class,Corporate,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Paper,56.91,3,0.0,27.3168,unknown
Standard Class,Corporate,United States,Belleville,New Jersey,7109.0,East,Furniture,Furnishings,77.6,4,0.0,38.024,unknown
Standard Class,Corporate,United States,Belleville,New Jersey,7109.0,East,Office Supplies,Binders,14.28,1,0.0,6.5688,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60623.0,Central,Furniture,Tables,219.075,3,0.5,-131.445,unknown
Second Class,Corporate,United States,New York City,New York,10024.0,East,Furniture,Furnishings,26.8,2,0.0,12.864,unknown
Standard Class,Corporate,United States,Taylor,Michigan,48180.0,Central,Office Supplies,Art,9.84,3,0.0,2.8536,unknown
Standard Class,Home Office,United States,Lakewood,New Jersey,8701.0,East,Office Supplies,Binders,45.48,3,0.0,20.9208,unknown
First Class,Consumer,United States,Arlington,Virginia,22204.0,South,Office Supplies,Art,4.89,1,0.0,2.0049,unknown
Second Class,Corporate,United States,Arvada,Colorado,80004.0,West,Furniture,Furnishings,15.136,4,0.2,3.5948,unknown
Second Class,Corporate,United States,Arvada,Colorado,80004.0,West,Furniture,Chairs,466.768,2,0.2,52.5114,unknown
Second Class,Corporate,United States,Arvada,Colorado,80004.0,West,Furniture,Furnishings,15.232,1,0.2,1.7136,unknown
Second Class,Corporate,United States,Arvada,Colorado,80004.0,West,Office Supplies,Labels,6.264,3,0.2,2.0358,unknown
Standard Class,Corporate,United States,Hackensack,New Jersey,7601.0,East,Furniture,Furnishings,87.54,3,0.0,37.6422,unknown
Standard Class,Corporate,United States,Saint Petersburg,Florida,33710.0,South,Technology,Phones,178.384,2,0.2,22.298,unknown
Standard Class,Corporate,United States,Saint Petersburg,Florida,33710.0,South,Office Supplies,Paper,15.552,3,0.2,5.4432,unknown
First Class,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,Office Supplies,Art,99.136,4,0.2,8.6744,unknown
Standard Class,Home Office,United States,New York City,New York,10024.0,East,Furniture,Chairs,135.882,1,0.1,24.1568,unknown
Standard Class,Home Office,United States,New York City,New York,10024.0,East,Technology,Machines,3991.98,2,0.0,1995.99,unknown
Standard Class,Home Office,United States,New York City,New York,10024.0,East,Technology,Phones,275.94,6,0.0,80.0226,unknown
Standard Class,Home Office,United States,New York City,New York,10024.0,East,Technology,Accessories,360.0,4,0.0,129.6,unknown
Standard Class,Home Office,United States,New York City,New York,10024.0,East,Office Supplies,Storage,43.57,1,0.0,13.071,unknown
Standard Class,Corporate,United States,Long Beach,California,90805.0,West,Office Supplies,Fasteners,7.16,2,0.0,3.58,unknown
Standard Class,Corporate,United States,Hesperia,California,92345.0,West,Office Supplies,Binders,251.52,6,0.2,81.744,unknown
Standard Class, Corporate ,United States,Hesperia,California,92345.0,West,Technology,Accessories,99.99,1,0.0,34.9965,unknown
Second Class,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,Furniture,Furnishings,15.992,1,0.2,0.9995,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Technology,Phones,290.898,3,0.4,-67.8762,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Office Supplies,Storage,54.224,2,0.2,3.389,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Furniture,Chairs,786.744,4,0.3,-258.5016,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Office Supplies,Labels,100.24,10,0.2,33.831,unknown
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,Office Supplies,Binders,37.764,6,0.7,-27.6936,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Technology,Phones,82.8,2,0.4,-20.7,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Binders,20.724,2,0.7,-13.816,unknown
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Binders,4.896,3,0.7,-3.4272,unknown
Second Class,Consumer,United States,Los Angeles,California,90045.0,West,Office Supplies,Binders,4.752,1,0.2,1.6038,unknown
Second Class,Consumer,United States,Los Angeles,California,90045.0,West,Technology,Copiers,959.984,2,0.2,335.9944,unknown
Second Class,Consumer,United States,Los Angeles,California,90045.0,West,Office Supplies,Binders,14.368,4,0.2,4.49,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Office Supplies,Binders,7.712,2,0.2,2.7956,unknown
Standard Class,Corporate,United States,San Francisco,California,94122.0,West,Furniture,Tables,698.352,3,0.2,-17.4588,unknown
Second Class,Consumer,United States,Layton,Utah,84041.0,West,Office Supplies,Fasteners,4.96,4,0.0,2.3312,unknown
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Art,17.856,4,0.2,1.116,unknown
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Binders,509.97,10,0.7,-407.976,unknown
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Fasteners,30.992,13,0.2,10.0724,unknown
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Technology,Phones,71.928,12,0.4,8.3916,unknown
Standard Class,Consumer,United States,Austin,Texas,78745.0,Central,Office Supplies,Storage,88.8,4,0.2,-2.22,unknown
Standard Class,Consumer,United States,San Francisco,California,94122.0,West,Technology,Phones,47.976,3,0.2,4.7976,unknown
Standard Class,Consumer,United States,Lowell,Massachusetts,1852.0,East,Office Supplies,Paper,24.56,2,0.0,11.5432,unknown
Standard Class,Consumer,United States,Lowell,Massachusetts,1852.0,East,Office Supplies,Art,12.96,2,0.0,4.1472,unknown
First Class,Home Office,United States,New York City,New York,10009.0,East,Technology,Accessories,6.79,1,0.0,2.3086,unknown
First Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Paper,24.56,2,0.0,11.5432,unknown
First Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Binders,3.048,1,0.2,1.0668,unknown
First Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Paper,49.12,4,0.0,23.0864,unknown
First Class,Home Office,United States,New York City,New York,10009.0,East,Office Supplies,Binders,4355.168,4,0.2,1415.4296,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Furniture,Bookcases,388.704,6,0.2,-4.8588,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Envelopes,8.26,2,0.0,3.7996,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Art,17.04,4,0.0,6.9864,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Paper,34.4,5,0.0,15.824,unknown
Standard Class,Corporate,United States,Charlotte,North Carolina,28205.0,South,Office Supplies,Paper,36.24,5,0.2,11.325,unknown
First Class,Corporate,United States,Columbus,Georgia,31907.0,South,Office Supplies,Appliances,647.84,8,0.0,168.4384,unknown
First Class,Corporate,United States,Columbus,Georgia,31907.0,South,Office Supplies,Labels,20.7,2,0.0,9.936,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Labels,20.7,2,0.0,9.936,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Chairs,488.646,3,0.1,86.8704,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Office Supplies,Art,5.56,2,0.0,1.4456,unknown
Standard Class,Consumer,United States,New York City,New York,10009.0,East,Furniture,Furnishings,47.12,8,0.0,20.7328,unknown
Standard Class,Consumer,United States,San Francisco,California,94109.0,West,Office Supplies,Storage,211.96,4,0.0,8.4784,unknown
Same Day,Corporate,United States,Manchester,Connecticut,6040.0,East,Office Supplies,Binders,23.2,4,0.0,10.44,unknown
Same Day,Corporate,United States,Manchester,Connecticut,6040.0,East,Office Supplies,Supplies,7.36,2,0.0,0.1472,unknown
Same Day,Corporate,United States,Manchester,Connecticut,6040.0,East,Office Supplies,Storage,104.79,7,0.0,29.3412,unknown
Same Day,Corporate,United States,Manchester,Connecticut,6040.0,East,Furniture,Bookcases,1043.92,4,0.0,271.4192,unknown
Standard Class,Consumer,United States,Harlingen,Texas,78550.0,Central,Office Supplies,Paper,25.92,5,0.2,9.396,unknown
Standard Class,Consumer,United States,Tucson,Arizona,85705.0,West,Office Supplies,Binders,8.16,5,0.7,-5.712,unknown
Standard Class,Consumer,United States,Tucson,Arizona,85705.0,West,Technology,Accessories,1023.936,8,0.2,179.1888,unknown
